1 1:1.000000 2:0.280900 3:0.119050 6:0.443180 7:0.298970 8:0.424240 9:0.078905 10:0.033441 11:0.014173 19:0.124489 20:0.052761 23:0.196409 24:0.083981 25:0.035592 28:0.132498 29:0.089383 30:0.119169 31:0.050506 34:0.188015 35:0.126835 36:0.179980
1 1:1.000000 2:0.269660 3:0.297620 6:0.556820 7:0.206190 8:0.343430 9:0.072717 10:0.080256 11:0.088578 19:0.150152 20:0.165721 23:0.310049 24:0.055601 25:0.061366 28:0.114811 29:0.042514 30:0.092609 31:0.102212 34:0.191229 35:0.070812 36:0.117944
1 1:1.000000 2:0.191010 3:0.273810 6:0.602270 7:0.278350 8:0.393940 9:0.036485 10:0.052300 11:0.074972 19:0.115040 20:0.164908 23:0.362729 24:0.053168 25:0.076215 28:0.167642 29:0.077479 30:0.075246 31:0.107865 34:0.237258 35:0.109653 36:0.155189
1 1:1.000000 2:0.044944 3:0.178570 6:0.465910 7:0.268040 8:0.393940 9:0.002020 10:0.008026 11:0.031887 19:0.020940 20:0.083198 23:0.217072 24:0.012047 25:0.047864 28:0.124883 29:0.071845 30:0.017705 31:0.070346 34:0.183541 35:0.105592 36:0.155189
1 1:1.000000 2:0.685390 3:0.238100 6:0.556820 7:0.329900 8:0.444440 9:0.469759 10:0.163191 11:0.056692 19:0.381639 20:0.132579 23:0.310049 24:0.226110 25:0.078549 28:0.183695 29:0.108834 30:0.304615 31:0.105821 34:0.247473 35:0.146621 36:0.197527
1 1:1.000000 2:0.382020 3:0.416670 6:0.500000 7:0.350520 8:0.464650 9:0.145939 10:0.159176 11:0.173614 19:0.191010 20:0.208335 23:0.250000 24:0.133906 25:0.146051 28:0.175260 29:0.122864 30:0.177506 31:0.193606 34:0.232325 35:0.162869 36:0.215900
1 1:1.000000 2:0.314610 3:0.202380 6:0.511360 7:0.195880 8:0.333330 9:0.098979 10:0.063671 11:0.040958 19:0.160879 20:0.103489 23:0.261489 24:0.061626 25:0.039642 28:0.100165 29:0.038369 30:0.104869 31:0.067459 34:0.170452 35:0.065293 36:0.111109
1 1:1.000000 2:0.449440 3:0.357140 6:0.477270 7:0.329900 8:0.444440 9:0.201996 10:0.160513 11:0.127549 19:0.214504 20:0.170452 23:0.227787 24:0.148270 25:0.117820 28:0.157451 29:0.108834 30:0.199749 31:0.158727 34:0.212118 35:0.146621 36:0.197527
1 1:1.000000 2:0.258430 3:0.214290 6:0.488640 7:0.237110 8:0.373740 9:0.066786 10:0.055379 11:0.045920 19:0.126279 20:0.104711 23:0.238769 24:0.061276 25:0.050810 28:0.115861 29:0.056221 30:0.096586 31:0.080089 34:0.182624 35:0.088617 36:0.139682
1 1:1.000000 2:0.415730 3:0.333330 6:0.477270 7:0.371130 8:0.474750 9:0.172831 10:0.138575 11:0.111109 19:0.198415 20:0.159088 23:0.227787 24:0.154290 25:0.123709 28:0.177129 29:0.137737 30:0.197368 31:0.158248 34:0.226584 35:0.176194 36:0.225388
1 1:1.000000 3:0.261900 6:0.477270 7:0.463920 8:0.555560 11:0.068592 20:0.124997 23:0.227787 25:0.121501 28:0.221415 29:0.215222 31:0.145501 34:0.265152 35:0.257735 36:0.308647
1 1:1.000000 2:0.438200 3:0.178570 6:0.431820 7:0.319590 8:0.434340 9:0.192019 10:0.078249 11:0.031887 19:0.189224 20:0.077110 23:0.186469 24:0.140044 25:0.057069 28:0.138005 29:0.102138 30:0.190328 31:0.077560 34:0.187557 35:0.138811 36:0.188651
1 1:1.000000 2:0.337080 3:0.333330 6:0.556820 7:0.195880 8:0.333330 9:0.113623 10:0.112359 11:0.111109 19:0.187693 20:0.185605 23:0.310049 24:0.066027 25:0.065293 28:0.109070 29:0.038369 30:0.112359 31:0.111109 34:0.185605 35:0.065293 36:0.111109
1 1:1.000000 2:0.303370 3:0.166670 6:0.806820 7:0.257730 8:0.393940 9:0.092033 10:0.050563 11:0.027779 19:0.244765 20:0.134473 23:0.650959 24:0.078188 25:0.042956 28:0.207942 29:0.066425 30:0.119510 31:0.065658 34:0.317839 35:0.101530 36:0.155189
1 1:1.000000 2:0.191010 3:0.428570 6:0.556820 7:0.350520 8:0.464650 9:0.036485 10:0.081861 11:0.183672 19:0.106358 20:0.238636 23:0.310049 24:0.066953 25:0.150222 28:0.195177 29:0.122864 30:0.088753 31:0.199135 34:0.258726 35:0.162869 36:0.215900
1 1:1.000000 2:0.404490 3:0.309520 6:0.602270 7:0.298970 8:0.414140 9:0.163612 10:0.125198 11:0.095803 19:0.243612 20:0.186415 23:0.362729 24:0.120930 25:0.092537 28:0.180061 29:0.089383 30:0.167515 31:0.128185 34:0.249424 35:0.123815 36:0.171512
1 1:1.000000 2:0.337080 3:0.250000 6:0.488640 7:0.154640 8:0.303030 9:0.113623 10:0.084270 11:0.062500 19:0.164711 20:0.122160 23:0.238769 24:0.052126 25:0.038660 28:0.075563 29:0.023914 30:0.102145 31:0.075758 34:0.148073 35:0.046861 36:0.091827
1 1:1.000000 2:0.292130 3:0.285710 6:0.409090 7:0.237110 8:0.373740 9:0.085340 10:0.083464 11:0.081630 19:0.119507 20:0.116881 23:0.167355 24:0.069267 25:0.067745 28:0.096999 29:0.056221 30:0.109181 31:0.106781 34:0.152893 35:0.088617 36:0.139682
1 1:1.000000 2:0.449440 3:0.297620 6:0.625000 7:0.195880 8:0.333330 9:0.201996 10:0.133762 11:0.088578 19:0.280900 20:0.186012 23:0.390625 24:0.088036 25:0.058298 28:0.122425 29:0.038369 30:0.149812 31:0.099206 34:0.208331 35:0.065293 36:0.111109
1 1:1.000000 2:0.247190 3:0.214290 6:0.477270 7:0.268040 8:0.393940 9:0.061103 10:0.052970 11:0.045920 19:0.117976 20:0.102274 23:0.227787 24:0.066257 25:0.057438 28:0.127927 29:0.071845 30:0.097378 31:0.084417 34:0.188016 35:0.105592 36:0.155189
1 1:1.000000 2:0.494380 3:0.226190 6:0.500000 7:0.505150 8:0.595960 9:0.244412 10:0.111824 11:0.051162 19:0.247190 20:0.113095 23:0.250000 24:0.249736 25:0.114260 28:0.252575 29:0.255177 30:0.294631 31:0.134800 34:0.297980 35:0.301049 36:0.355168
1 1:1.000000 2:0.303370 3:0.309520 6:0.420450 7:0.360820 8:0.434340 9:0.092033 10:0.093899 11:0.095803 19:0.127552 20:0.130138 23:0.176778 24:0.109462 25:0.111681 28:0.151707 29:0.130191 30:0.131766 31:0.134437 34:0.182618 35:0.156719 36:0.188651
2 1:1.000000 2:0.067416 3:0.535710 6:0.556820 7:0.917530 8:0.373740 9:0.004545 10:0.036115 11:0.286985 19:0.037539 20:0.298294 23:0.310049 24:0.061856 25:0.491530 28:0.510899 29:0.841861 30:0.025196 31:0.200216 34:0.208106 35:0.342918 36:0.139682
2 1:1.000000 2:0.382020 3:0.392860 6:0.659090 7:0.845360 8:0.808080 9:0.145939 10:0.150080 11:0.154339 19:0.251786 20:0.258930 23:0.434400 24:0.322944 25:0.332108 28:0.557168 29:0.714634 30:0.308703 31:0.317462 34:0.532597 35:0.683119 36:0.652993
2 1:1.000000 2:0.483150 3:0.285710 6:0.659090 7:0.742270 8:0.787880 9:0.233434 10:0.138041 11:0.081630 19:0.318439 20:0.188309 23:0.434400 24:0.358628 25:0.212074 28:0.489223 29:0.550965 30:0.380664 31:0.225105 34:0.519284 35:0.584820 36:0.620755
2 1:1.000000 2:0.516850 3:0.535710 6:0.545450 7:0.855670 8:0.878790 9:0.267134 10:0.276882 11:0.286985 19:0.281916 20:0.292203 23:0.297516 24:0.442253 25:0.458391 28:0.466725 29:0.732171 30:0.454203 31:0.470777 34:0.479336 35:0.751954 36:0.772272
2 1:1.000000 2:0.303370 3:0.226190 6:0.579550 7:0.762890 8:0.797980 9:0.092033 10:0.068619 11:0.051162 19:0.175818 20:0.131088 23:0.335878 24:0.231438 25:0.172558 28:0.442133 29:0.582001 30:0.242083 31:0.180495 34:0.462469 35:0.608771 36:0.636772
2 1:1.000000 2:0.584270 3:0.273810 6:0.738640 7:0.701030 8:0.737370 9:0.341371 10:0.159979 11:0.074972 19:0.431565 20:0.202247 23:0.545589 24:0.409591 25:0.191949 28:0.517809 29:0.491443 30:0.430823 31:0.201899 34:0.544651 35:0.516918 36:0.543715
2 1:1.000000 2:0.325840 3:0.369050 6:0.806820 7:0.639180 8:0.696970 9:0.106172 10:0.120251 11:0.136198 19:0.262894 20:0.297757 23:0.650959 24:0.208270 25:0.235889 28:0.515703 29:0.408551 30:0.227101 31:0.257217 34:0.562329 35:0.445489 36:0.485767
2 1:1.000000 2:0.134830 3:0.607140 6:0.840910 7:0.567010 8:0.636360 9:0.018179 10:0.081861 11:0.368619 19:0.113380 20:0.510550 23:0.707130 24:0.076450 25:0.344254 28:0.476804 29:0.321500 30:0.085800 31:0.386360 34:0.535121 35:0.360822 36:0.404954
2 1:1.000000 2:0.449440 3:0.404760 6:0.738640 7:0.814430 8:0.848480 9:0.201996 10:0.181915 11:0.163831 19:0.331974 20:0.298972 23:0.545589 24:0.366037 25:0.329649 28:0.601571 29:0.663296 30:0.381341 31:0.343431 34:0.626721 35:0.691028 36:0.719918
2 1:1.000000 2:0.820220 3:0.238100 6:0.602270 7:0.907220 8:0.929290 9:0.672761 10:0.195294 11:0.056692 19:0.493994 20:0.143400 23:0.362729 24:0.744120 25:0.216009 28:0.546391 29:0.823048 30:0.762222 31:0.221264 34:0.559683 35:0.843070 36:0.863580
2 1:1.000000 2:0.943820 3:0.333330 6:0.545450 7:0.701030 8:0.747470 9:0.890796 10:0.314604 11:0.111109 19:0.514807 20:0.181815 23:0.297516 24:0.661646 25:0.233674 28:0.382377 29:0.491443 30:0.705477 31:0.249154 34:0.407708 35:0.523999 36:0.558711
2 1:1.000000 2:0.606740 3:0.392860 6:0.454550 7:0.865980 8:0.888890 9:0.368133 10:0.238364 11:0.154339 19:0.275794 20:0.178575 23:0.206616 24:0.525425 25:0.340209 28:0.393631 29:0.749921 30:0.539325 31:0.349209 34:0.404045 35:0.769761 36:0.790125
2 1:1.000000 2:0.539330 3:0.297620 6:0.579550 7:0.896910 8:0.888890 9:0.290877 10:0.160515 11:0.088578 19:0.312569 20:0.172486 23:0.335878 24:0.483730 25:0.266938 28:0.519804 29:0.804448 30:0.479405 31:0.264551 34:0.515156 35:0.797254 36:0.790125
2 1:1.000000 2:0.561800 3:0.595240 6:0.352270 7:0.917530 8:0.929290 9:0.315619 10:0.334406 11:0.354311 19:0.197905 20:0.209685 23:0.124094 24:0.515468 25:0.546151 28:0.323218 29:0.841861 30:0.522075 31:0.553151 34:0.327361 35:0.852651 36:0.863580
2 1:1.000000 2:0.808990 3:0.357140 6:0.579550 7:0.649480 8:0.707070 9:0.654465 10:0.288923 11:0.127549 19:0.468850 20:0.206980 23:0.335878 24:0.525423 25:0.231955 28:0.376406 29:0.421824 30:0.572013 31:0.252523 34:0.409782 35:0.459228 36:0.499948
2 1:1.000000 2:0.370790 3:0.476190 6:0.375000 7:0.773200 8:0.808080 9:0.137485 10:0.176566 11:0.226757 19:0.139046 20:0.178571 23:0.140625 24:0.286695 25:0.368190 28:0.289950 29:0.597838 30:0.299628 31:0.384800 34:0.303030 35:0.624807 36:0.652993
2 1:1.000000 2:0.719100 3:0.500000 6:0.545450 7:0.773200 8:0.737370 9:0.517105 10:0.359550 11:0.250000 19:0.392233 20:0.272725 23:0.297516 24:0.556008 25:0.386600 28:0.421742 29:0.597838 30:0.530243 31:0.368685 34:0.402198 35:0.570134 36:0.543715
2 1:1.000000 2:0.606740 3:0.488100 6:0.636360 7:0.804120 8:0.838380 9:0.368133 10:0.296150 11:0.238242 19:0.386105 20:0.310607 23:0.404954 24:0.487892 25:0.392491 28:0.511710 29:0.646609 30:0.508679 31:0.409213 34:0.533511 35:0.674158 36:0.702881
2 1:1.000000 2:0.528090 3:0.511900 6:0.590910 7:0.752580 8:0.797980 9:0.278879 10:0.270329 11:0.262042 19:0.312054 20:0.302487 23:0.349175 24:0.397430 25:0.385246 28:0.444707 29:0.566377 30:0.421405 31:0.408486 34:0.471534 35:0.600544 36:0.636772
2 1:1.000000 2:0.707870 3:0.404760 6:0.670450 7:0.845360 8:0.868690 9:0.501080 10:0.286517 11:0.163831 19:0.474591 20:0.271371 23:0.449503 24:0.598405 25:0.342168 28:0.566772 29:0.714634 30:0.614920 31:0.351611 34:0.582413 35:0.734356 36:0.754622
2 1:1.000000 2:0.550560 3:0.309520 6:0.602270 7:0.783510 8:0.818180 9:0.303116 10:0.170409 11:0.095803 19:0.331586 20:0.186415 23:0.362729 24:0.431369 25:0.242512 28:0.471885 29:0.613888 30:0.450457 31:0.253243 34:0.492765 35:0.641052 36:0.669419
2 1:1.000000 2:0.348310 3:0.404760 6:0.647730 7:0.835050 8:0.858590 9:0.121320 10:0.140982 11:0.163831 19:0.225611 20:0.262175 23:0.419554 24:0.290856 25:0.337995 28:0.540887 29:0.697309 30:0.299055 31:0.347523 34:0.556135 35:0.716966 36:0.737177
2 1:1.000000 2:0.831460 3:0.333330 6:0.625000 7:0.876290 8:0.898990 9:0.691326 10:0.277151 11:0.111109 19:0.519663 20:0.208331 23:0.390625 24:0.728600 25:0.292094 28:0.547681 29:0.767884 30:0.747474 31:0.299660 34:0.561869 35:0.787776 36:0.808183
2 1:1.000000 2:0.370790 3:0.345240 6:0.511360 7:0.876290 8:0.898990 9:0.137485 10:0.128012 11:0.119191 19:0.189607 20:0.176542 23:0.261489 24:0.324920 25:0.302530 28:0.448100 29:0.767884 30:0.333337 31:0.310367 34:0.459708 35:0.787776 36:0.808183
2 1:1.000000 2:0.561800 3:0.250000 6:0.750000 7:0.628870 8:0.696970 9:0.315619 10:0.140450 11:0.062500 19:0.421350 20:0.187500 23:0.562500 24:0.353299 25:0.157218 28:0.471653 29:0.395477 30:0.391558 31:0.174242 34:0.522728 35:0.438304 36:0.485767
2 1:1.000000 2:0.674160 3:0.535710 6:0.613640 7:0.659790 8:0.717170 9:0.454492 10:0.361154 11:0.286985 19:0.413692 20:0.328733 23:0.376554 24:0.444804 25:0.353456 28:0.404874 29:0.435323 30:0.483487 31:0.384195 34:0.440084 35:0.473182 36:0.514333
2 1:1.000000 2:0.932580 3:0.250000 6:0.693180 7:0.701030 8:0.747470 9:0.869705 10:0.233145 11:0.062500 19:0.646446 20:0.173295 23:0.480499 24:0.653767 25:0.175258 28:0.485940 29:0.491443 30:0.697076 31:0.186867 34:0.518131 35:0.523999 36:0.558711
2 1:1.000000 2:0.707870 3:0.452380 6:0.738640 7:0.783510 8:0.818180 9:0.501080 10:0.320226 11:0.204648 19:0.522861 20:0.334146 23:0.545589 24:0.554623 25:0.354444 28:0.578732 29:0.613888 30:0.579165 31:0.370128 34:0.604340 35:0.641052 36:0.669419
2 1:1.000000 2:0.786520 3:0.285710 6:0.636360 7:0.855670 8:0.838380 9:0.618614 10:0.224717 11:0.081630 19:0.500510 20:0.181814 23:0.404954 24:0.673002 25:0.244473 28:0.544514 29:0.732171 30:0.659403 31:0.239534 34:0.533511 35:0.717377 36:0.702881
2 1:1.000000 2:0.674160 3:0.404760 4:1.000000 6:0.613640 7:0.762890 8:0.808080 9:0.454492 10:0.272873 11:0.163831 12:0.674160 13:0.404760 14:1.000000 19:0.413692 20:0.248377 21:0.613640 23:0.376554 24:0.514310 25:0.308787 26:0.762890 28:0.468140 29:0.582001 30:0.544775 31:0.327078 32:0.808080 34:0.495870 35:0.616476 36:0.652993
2 1:1.000000 2:0.179780 3:0.416670 6:0.375000 7:0.371130 8:0.484850 9:0.032321 10:0.074909 11:0.173614 19:0.067417 20:0.156251 23:0.140625 24:0.066722 25:0.154639 28:0.139174 29:0.137737 30:0.087166 31:0.202022 34:0.181819 35:0.179942 36:0.235080
2 1:1.000000 2:0.831460 3:0.642860 6:0.750000 7:0.639180 8:0.696970 9:0.691326 10:0.534512 11:0.413269 19:0.623595 20:0.482145 23:0.562500 24:0.531453 25:0.410903 28:0.479385 29:0.408551 30:0.579503 31:0.448054 34:0.522728 35:0.445489 36:0.485767
2 1:1.000000 2:0.224720 3:0.357140 6:0.647730 7:0.773200 8:0.818180 9:0.050499 10:0.080257 11:0.127549 19:0.145558 20:0.231330 23:0.419554 24:0.173754 25:0.276141 28:0.500825 29:0.597838 30:0.183861 31:0.292205 34:0.529960 35:0.632617 36:0.669419
2 1:1.000000 2:1.000000 3:0.464290 6:0.579550 7:0.711340 8:0.767680 9:1.000000 10:0.464290 11:0.215565 19:0.579550 20:0.269079 23:0.335878 24:0.711340 25:0.330268 28:0.412257 29:0.506005 30:0.767680 31:0.356426 34:0.444909 35:0.546081 36:0.589333
2 1:1.000000 2:0.786520 3:0.357140 6:0.636360 7:0.773200 8:0.737370 9:0.618614 10:0.280898 11:0.127549 19:0.500510 20:0.227270 23:0.404954 24:0.608137 25:0.276141 28:0.492034 29:0.597838 30:0.579956 31:0.263344 34:0.469233 35:0.570134 36:0.543715
2 1:1.000000 2:0.134830 3:0.321430 6:0.715910 7:0.690720 8:0.747470 9:0.018179 10:0.043338 11:0.103317 19:0.096526 20:0.230115 23:0.512527 24:0.093130 25:0.222018 28:0.494493 29:0.477094 30:0.100781 31:0.240259 34:0.535121 35:0.516292 36:0.558711
2 1:1.000000 2:0.685390 3:0.428570 6:0.613640 7:0.659790 8:0.525250 9:0.469759 10:0.293738 11:0.183672 19:0.420583 20:0.262988 23:0.376554 24:0.452213 25:0.282766 28:0.404874 29:0.435323 30:0.360001 31:0.225106 34:0.322314 35:0.346555 36:0.275888
2 1:1.000000 2:0.370790 3:0.250000 6:0.522730 7:0.639180 8:0.696970 9:0.137485 10:0.092698 11:0.062500 19:0.193823 20:0.130683 23:0.273247 24:0.237002 25:0.159795 28:0.334119 29:0.408551 30:0.258430 31:0.174242 34:0.364327 35:0.445489 36:0.485767
2 1:1.000000 2:0.707870 3:0.583330 6:0.750000 7:0.659790 8:0.717170 9:0.501080 10:0.412922 11:0.340274 19:0.530903 20:0.437497 23:0.562500 24:0.467046 25:0.384875 28:0.494842 29:0.435323 30:0.507663 31:0.418347 34:0.537878 35:0.473182 36:0.514333
2 1:1.000000 2:0.460670 3:0.416670 6:0.602270 7:0.742270 8:0.787880 9:0.212217 10:0.191947 11:0.173614 19:0.277448 20:0.250948 23:0.362729 24:0.341942 25:0.309282 28:0.447047 29:0.550965 30:0.362953 31:0.328286 34:0.474516 35:0.584820 36:0.620755
2 1:1.000000 2:0.662920 3:0.476190 6:0.625000 7:0.793810 8:0.828280 9:0.439463 10:0.315676 11:0.226757 19:0.414325 20:0.297619 23:0.390625 24:0.526233 25:0.378004 28:0.496131 29:0.630134 30:0.549083 31:0.394419 34:0.517675 35:0.657497 36:0.686048
2 1:1.000000 2:0.573030 3:0.285710 6:0.647730 7:0.608250 8:0.676770 9:0.328363 10:0.163720 11:0.081630 19:0.371169 20:0.185063 23:0.419554 24:0.348545 25:0.173783 28:0.393982 29:0.369968 30:0.387810 31:0.193360 34:0.438364 35:0.411645 36:0.458018
2 1:1.000000 2:0.561800 3:0.488100 6:0.806820 7:0.597940 8:0.666670 9:0.315619 10:0.274215 11:0.238242 19:0.453271 20:0.393809 23:0.650959 24:0.335923 25:0.291855 28:0.482430 29:0.357532 30:0.374535 31:0.325402 34:0.537883 35:0.398629 36:0.444449
2 1:1.000000 2:0.415730 3:0.369050 6:0.443180 7:0.752580 8:0.797980 9:0.172831 10:0.153425 11:0.136198 19:0.184243 20:0.163556 23:0.196409 24:0.312870 25:0.277740 28:0.333528 29:0.566377 30:0.331744 31:0.294495 34:0.353649 35:0.600544 36:0.636772
2 1:1.000000 2:0.651690 3:0.464290 6:0.647730 7:0.690720 8:0.747470 9:0.424700 10:0.302573 11:0.215565 19:0.422119 20:0.300735 23:0.419554 24:0.450135 25:0.320694 28:0.447400 29:0.477094 30:0.487119 31:0.347043 34:0.484159 35:0.516292 36:0.558711
2 1:1.000000 2:0.404490 3:0.369050 6:0.579550 7:0.680410 8:0.727270 9:0.163612 10:0.149277 11:0.136198 19:0.234422 20:0.213883 23:0.335878 24:0.275219 25:0.251105 28:0.394332 29:0.462958 30:0.294173 31:0.268399 34:0.421489 35:0.494842 36:0.528922
2 1:1.000000 2:0.438200 3:0.297620 6:0.590910 7:0.711340 8:0.757580 9:0.192019 10:0.130417 11:0.088578 19:0.258937 20:0.175867 23:0.349175 24:0.311709 25:0.211709 28:0.420338 29:0.506005 30:0.331972 31:0.225471 34:0.447662 35:0.538897 36:0.573927
2 1:1.000000 2:0.393260 3:0.416670 6:0.693180 7:0.701030 8:0.747470 9:0.154653 10:0.163860 11:0.173614 19:0.272600 20:0.288827 23:0.480499 24:0.275687 25:0.292098 28:0.485940 29:0.491443 30:0.293950 31:0.311448 34:0.518131 35:0.523999 36:0.558711
2 1:1.000000 2:0.348310 3:0.333330 6:0.568180 7:0.783510 8:0.828280 9:0.121320 10:0.116102 11:0.111109 19:0.197903 20:0.189391 23:0.322829 24:0.272904 25:0.261167 28:0.445175 29:0.613888 30:0.288498 31:0.276091 34:0.470612 35:0.648966 36:0.686048
2 1:1.000000 2:0.685390 3:0.595240 6:0.522730 7:0.865980 8:0.888890 9:0.469759 10:0.407972 11:0.354311 19:0.358274 20:0.311150 23:0.273247 24:0.593534 25:0.515466 28:0.452674 29:0.749921 30:0.609236 31:0.529103 34:0.464649 35:0.769761 36:0.790125
2 1:1.000000 2:0.123600 3:0.404760 6:0.659090 7:0.711340 8:0.686870 9:0.015277 10:0.050028 11:0.163831 19:0.081464 20:0.266773 23:0.434400 24:0.087922 25:0.287922 28:0.468837 29:0.506005 30:0.084897 31:0.278018 34:0.452709 35:0.488598 36:0.471790
2 1:1.000000 2:0.348310 3:0.238100 6:0.659090 7:0.938140 8:0.949490 9:0.121320 10:0.082933 11:0.056692 19:0.229568 20:0.156929 23:0.434400 24:0.326764 25:0.223371 28:0.618319 29:0.880107 30:0.330717 31:0.226074 34:0.625799 35:0.890755 36:0.901531
2 1:1.000000 2:0.764040 3:0.416670 6:0.806820 7:0.742270 8:0.787880 9:0.583757 10:0.318353 11:0.173614 19:0.616443 20:0.336178 23:0.650959 24:0.567124 25:0.309282 28:0.598878 29:0.550965 30:0.601972 31:0.328286 34:0.635677 35:0.584820 36:0.620755
2 1:1.000000 2:0.775280 3:0.273810 6:0.647730 7:0.752580 8:0.797980 9:0.601059 10:0.212279 11:0.074972 19:0.502172 20:0.177355 23:0.419554 24:0.583460 25:0.206064 28:0.487469 29:0.566377 30:0.618658 31:0.218495 34:0.516876 35:0.600544 36:0.636772
2 1:1.000000 2:0.584270 3:0.452380 6:0.704550 7:0.752580 8:0.797980 9:0.341371 10:0.264312 11:0.204648 19:0.411647 20:0.318724 23:0.496391 24:0.439710 25:0.340452 28:0.530230 29:0.566377 30:0.466236 31:0.360990 34:0.562217 35:0.600544 36:0.636772
2 1:1.000000 2:0.404490 3:0.345240 6:0.431820 7:0.783510 8:0.171720 9:0.163612 10:0.139646 11:0.119191 19:0.174667 20:0.149082 23:0.186469 24:0.316922 25:0.270499 28:0.338335 29:0.613888 30:0.069459 31:0.059285 34:0.074152 35:0.134544 36:0.029488
2 1:1.000000 3:0.416670 6:0.397730 7:0.659790 8:0.444440 11:0.173614 20:0.165722 23:0.158189 25:0.274915 28:0.262418 29:0.435323 31:0.185185 34:0.176767 35:0.293237 36:0.197527
2 1:1.000000 2:0.112360 3:0.392860 6:0.465910 7:0.659790 8:0.212120 9:0.012625 10:0.044142 11:0.154339 19:0.052350 20:0.183037 23:0.217072 24:0.074134 25:0.259205 28:0.307403 29:0.435323 30:0.023834 31:0.083333 34:0.098829 35:0.139955 36:0.044995
2 1:1.000000 2:0.337080 3:0.416670 6:0.477270 7:0.597940 8:0.343430 9:0.113623 10:0.140451 11:0.173614 19:0.160878 20:0.198864 23:0.227787 24:0.201554 25:0.249144 28:0.285379 29:0.357532 30:0.115763 31:0.143097 34:0.163909 35:0.205351 36:0.117944
2 1:1.000000 2:0.685390 3:0.369050 7:0.793810 8:0.323230 9:0.469759 10:0.252943 11:0.136198 24:0.544069 25:0.292956 29:0.630134 30:0.221539 31:0.119288 35:0.256583 36:0.104478
2 1:1.000000 2:0.707870 3:0.702380 6:0.727270 7:0.721650 8:0.666670 9:0.501080 10:0.497194 11:0.493338 19:0.514813 20:0.510820 23:0.528922 24:0.510834 25:0.506873 28:0.524834 29:0.520779 30:0.471916 31:0.468256 34:0.484849 35:0.481102 36:0.444449
2 1:1.000000 2:0.797750 3:0.428570 6:0.727270 7:1.000000 8:1.000000 9:0.636405 10:0.341892 11:0.183672 19:0.580180 20:0.311686 23:0.528922 24:0.797750 25:0.428570 28:0.727270 29:1.000000 30:0.797750 31:0.428570 34:0.727270 35:1.000000 36:1.000000
4 1:1.000000 2:0.955060 3:0.440480 6:0.602270 7:0.505150 8:0.353540 9:0.912140 10:0.420685 11:0.194023 19:0.575204 20:0.265288 23:0.362729 24:0.482449 25:0.222508 28:0.304237 29:0.255177 30:0.337652 31:0.155727 34:0.212927 35:0.178591 36:0.124991
4 1:1.000000 2:0.707870 3:0.392860 6:0.613640 7:0.752580 8:0.797980 9:0.501080 10:0.278094 11:0.154339 19:0.434377 20:0.241075 23:0.376554 24:0.532729 25:0.295659 28:0.461813 29:0.566377 30:0.564866 31:0.313494 34:0.489672 35:0.600544 36:0.636772
3 1:1.000000 2:0.842700 3:0.464290 4:1.000000 5:1.000000 6:0.454550 7:0.453610 8:0.303030 9:0.710143 10:0.391257 11:0.215565 12:0.842700 13:0.464290 14:1.000000 15:0.842700 16:0.464290 17:1.000000 18:1.000000 19:0.383049 20:0.211043 21:0.454550 22:0.454550 23:0.206616 24:0.382257 25:0.210607 26:0.453610 27:0.453610 28:0.206188 29:0.205762 30:0.255363 31:0.140694 32:0.303030 33:0.303030 34:0.137742 35:0.137457 36:0.091827
5 1:1.000000 2:0.808990 3:0.309520 6:0.738640 7:0.762890 8:0.797980 9:0.654465 10:0.250399 11:0.095803 19:0.597552 20:0.228624 23:0.545589 24:0.617170 25:0.236130 28:0.563501 29:0.582001 30:0.645558 31:0.246991 34:0.589420 35:0.608771 36:0.636772
5 1:1.000000 2:0.932580 3:0.380950 6:0.738640 7:0.752580 8:0.797980 9:0.869705 10:0.355266 11:0.145123 19:0.688841 20:0.281385 23:0.545589 24:0.701841 25:0.286695 28:0.555886 29:0.566377 30:0.744180 31:0.303990 34:0.589420 35:0.600544 36:0.636772
5 1:1.000000 2:0.775280 3:0.321430 6:0.670450 7:0.731960 8:0.777780 9:0.601059 10:0.249198 11:0.103317 19:0.519786 20:0.215503 23:0.449503 24:0.567474 25:0.235274 28:0.490743 29:0.535765 30:0.602997 31:0.250002 34:0.521463 35:0.569304 36:0.604942
5 1:1.000000 2:0.887640 3:0.238100 6:0.522730 7:0.814430 8:0.707070 9:0.787905 10:0.211347 11:0.056692 19:0.463996 20:0.124462 23:0.273247 24:0.722921 25:0.193916 28:0.425727 29:0.663296 30:0.627624 31:0.168353 34:0.369607 35:0.575859 36:0.499948
5 1:1.000000 2:0.876400 3:0.202380 6:0.647730 7:0.762890 8:0.797980 9:0.768077 10:0.177366 11:0.040958 19:0.567671 20:0.131088 23:0.419554 24:0.668597 25:0.154394 28:0.494147 29:0.582001 30:0.699350 31:0.161495 34:0.516876 35:0.608771 36:0.636772
5 1:1.000000 2:0.842700 3:0.250000 6:0.727270 7:0.690720 8:0.747470 9:0.710143 10:0.210675 11:0.062500 19:0.612870 20:0.181817 23:0.528922 24:0.582070 25:0.172680 28:0.502340 29:0.477094 30:0.629893 31:0.186867 34:0.543613 35:0.516292 36:0.558711
